,Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay,datetime
8263,9,344,161,128,3,775,32,0,2022-07-12 00:00:08.263
8264,10,2884,290,80,3,775,75,0,2022-07-12 00:00:08.264
8265,10,3181,258,154,3,775,75,0,2022-07-12 00:00:08.265
8266,10,3670,275,183,3,775,85,0,2022-07-12 00:00:08.266
8267,10,3756,208,261,3,775,210,1,2022-07-12 00:00:08.267
8268,10,3926,208,265,3,775,50,1,2022-07-12 00:00:08.268
8269,10,4011,147,208,3,775,165,0,2022-07-12 00:00:08.269
8270,10,4155,208,85,3,775,80,1,2022-07-12 00:00:08.270
8271,10,4242,58,148,3,775,105,0,2022-07-12 00:00:08.271
8272,10,4277,71,148,3,775,120,0,2022-07-12 00:00:08.272
8273,11,6538,78,35,3,775,91,0,2022-07-12 00:00:08.273
8274,12,6286,227,153,3,775,60,0,2022-07-12 00:00:08.274
8275,13,492,253,268,3,775,226,0,2022-07-12 00:00:08.275
8276,13,870,253,148,3,775,351,1,2022-07-12 00:00:08.276
8277,14,1190,198,60,3,775,106,1,2022-07-12 00:00:08.277
8278,14,1291,35,60,3,775,147,0,2022-07-12 00:00:08.278
8279,14,1735,228,60,3,775,140,1,2022-07-12 00:00:08.279
8280,15,1155,172,33,3,775,85,1,2022-07-12 00:00:08.280
8281,15,1440,277,175,3,775,165,1,2022-07-12 00:00:08.281
8282,15,16,13,153,3,775,135,1,2022-07-12 00:00:08.282
8283,15,1847,277,233,3,775,105,1,2022-07-12 00:00:08.283
8284,15,2175,198,154,3,775,260,1,2022-07-12 00:00:08.284
8285,15,3311,18,79,3,775,140,1,2022-07-12 00:00:08.285
8286,15,3425,261,217,3,775,95,1,2022-07-12 00:00:08.286
8287,15,3503,22,175,3,775,155,1,2022-07-12 00:00:08.287
8288,15,413,154,33,3,775,230,1,2022-07-12 00:00:08.288
8289,15,431,182,217,3,775,360,1,2022-07-12 00:00:08.289
8290,15,484,217,79,3,775,105,1,2022-07-12 00:00:08.290
8291,15,851,147,153,3,775,310,1,2022-07-12 00:00:08.291
8292,15,8,153,258,3,775,80,0,2022-07-12 00:00:08.292
8293,15,966,45,277,3,775,150,1,2022-07-12 00:00:08.293
8294,16,2188,234,96,3,775,90,1,2022-07-12 00:00:08.294
8295,16,2824,135,27,3,775,93,0,2022-07-12 00:00:08.295
8296,16,3004,135,184,3,775,153,0,2022-07-12 00:00:08.296
8297,16,3046,177,96,3,775,155,0,2022-07-12 00:00:08.297
8298,0,4086,281,197,3,776,100,1,2022-07-12 00:00:08.298
8299,6,5489,16,115,3,776,69,1,2022-07-12 00:00:08.299
8300,8,407,139,16,3,776,93,0,2022-07-12 00:00:08.300
8301,9,148,128,150,3,776,43,0,2022-07-12 00:00:08.301
8302,11,6514,221,197,3,776,149,0,2022-07-12 00:00:08.302
8303,12,7806,64,261,3,776,89,0,2022-07-12 00:00:08.303
8304,13,116,154,208,3,776,242,0,2022-07-12 00:00:08.304
8305,4,420,264,135,3,777,188,1,2022-07-12 00:00:08.305
8306,5,1269,33,16,3,777,69,1,2022-07-12 00:00:08.306
8307,5,2334,253,261,3,777,113,0,2022-07-12 00:00:08.307
8308,6,7301,16,116,3,777,81,0,2022-07-12 00:00:08.308
8309,8,74,104,16,3,777,117,1,2022-07-12 00:00:08.309
8310,16,2661,182,96,3,777,79,0,2022-07-12 00:00:08.310
8311,4,56,173,96,3,778,157,1,2022-07-12 00:00:08.311
8312,8,1181,173,43,3,778,153,1,2022-07-12 00:00:08.312
8313,8,1629,216,173,3,778,155,1,2022-07-12 00:00:08.313
8314,12,3062,184,268,3,778,74,1,2022-07-12 00:00:08.314
8315,12,4659,28,261,3,778,80,0,2022-07-12 00:00:08.315
8316,12,4698,67,261,3,778,73,0,2022-07-12 00:00:08.316
8317,13,753,253,79,3,778,156,1,2022-07-12 00:00:08.317
8318,3,464,241,35,3,779,178,1,2022-07-12 00:00:08.318
8319,3,95,148,202,3,779,389,1,2022-07-12 00:00:08.319
8320,10,4548,159,61,3,779,121,0,2022-07-12 00:00:08.320
8321,11,6459,96,71,3,779,129,1,2022-07-12 00:00:08.321
8322,11,6740,78,147,3,779,126,0,2022-07-12 00:00:08.322
8323,14,1513,60,217,3,779,276,1,2022-07-12 00:00:08.323
8324,14,873,60,138,3,779,51,0,2022-07-12 00:00:08.324
8325,0,4037,22,148,3,780,75,1,2022-07-12 00:00:08.325
8326,0,4146,148,273,3,780,89,1,2022-07-12 00:00:08.326
8327,1,1166,80,216,3,780,195,1,2022-07-12 00:00:08.327
8328,1,1766,260,134,3,780,245,0,2022-07-12 00:00:08.328
8329,1,2350,80,208,3,780,140,0,2022-07-12 00:00:08.329
8330,1,264,154,35,3,780,325,1,2022-07-12 00:00:08.330
8331,1,826,80,244,3,780,65,0,2022-07-12 00:00:08.331
8332,2,373,262,252,3,780,110,0,2022-07-12 00:00:08.332
8333,2,558,252,227,3,780,158,0,2022-07-12 00:00:08.333
8334,2,65,149,14,3,780,107,1,2022-07-12 00:00:08.334
8335,2,864,203,214,3,780,310,1,2022-07-12 00:00:08.335
8336,2,99,252,14,3,780,221,0,2022-07-12 00:00:08.336
8337,4,1136,80,96,3,780,208,1,2022-07-12 00:00:08.337
8338,4,1695,135,154,3,780,222,1,2022-07-12 00:00:08.338
8339,4,241,135,18,3,780,51,0,2022-07-12 00:00:08.339
8340,4,484,104,58,3,780,165,1,2022-07-12 00:00:08.340
8341,4,744,135,58,3,780,158,1,2022-07-12 00:00:08.341
8342,4,754,96,213,3,780,172,1,2022-07-12 00:00:08.342
8343,5,1224,262,261,3,780,95,1,2022-07-12 00:00:08.343
8344,5,1439,78,16,3,780,122,1,2022-07-12 00:00:08.344
8345,5,1492,197,35,3,780,170,1,2022-07-12 00:00:08.345
8346,5,1496,197,159,3,780,168,0,2022-07-12 00:00:08.346
8347,5,152,154,16,3,780,261,1,2022-07-12 00:00:08.347
8348,5,2369,16,173,3,780,87,1,2022-07-12 00:00:08.348
8349,5,2407,197,208,3,780,81,0,2022-07-12 00:00:08.349
8350,5,2556,197,96,3,780,175,1,2022-07-12 00:00:08.350
8351,5,2854,253,85,3,780,276,0,2022-07-12 00:00:08.351
8352,5,589,159,16,3,780,158,0,2022-07-12 00:00:08.352
8353,6,5051,27,16,3,780,75,0,2022-07-12 00:00:08.353
8354,7,260,79,264,3,780,140,0,2022-07-12 00:00:08.354
8355,10,2753,80,32,3,780,120,1,2022-07-12 00:00:08.355
8356,10,2910,180,80,3,780,130,0,2022-07-12 00:00:08.356
8357,10,3270,80,190,3,780,95,0,2022-07-12 00:00:08.357
8358,10,3347,254,80,3,780,85,0,2022-07-12 00:00:08.358
8359,10,3601,183,54,3,780,100,1,2022-07-12 00:00:08.359
8360,10,3823,197,208,3,780,95,1,2022-07-12 00:00:08.360
8361,10,4009,221,208,3,780,100,1,2022-07-12 00:00:08.361
8362,10,4162,208,234,3,780,115,1,2022-07-12 00:00:08.362
8363,10,4657,16,159,3,780,125,0,2022-07-12 00:00:08.363
8364,11,6385,159,71,3,780,143,0,2022-07-12 00:00:08.364
8365,12,4621,79,261,3,780,90,1,2022-07-12 00:00:08.365
8366,12,4683,93,261,3,780,107,0,2022-07-12 00:00:08.366
8367,12,4754,207,261,3,780,104,0,2022-07-12 00:00:08.367
8368,12,4760,227,261,3,780,104,1,2022-07-12 00:00:08.368
8369,12,6437,214,252,3,780,50,0,2022-07-12 00:00:08.369
8370,12,6473,154,140,3,780,60,1,2022-07-12 00:00:08.370
8371,12,6490,154,236,3,780,85,1,2022-07-12 00:00:08.371
8372,12,6700,164,79,3,780,92,1,2022-07-12 00:00:08.372
8373,12,7034,253,214,3,780,107,1,2022-07-12 00:00:08.373
8374,13,554,243,134,3,780,290,1,2022-07-12 00:00:08.374
8375,14,1444,60,233,3,780,49,1,2022-07-12 00:00:08.375
8376,14,1621,96,60,3,780,118,0,2022-07-12 00:00:08.376
8377,14,1762,197,216,3,780,149,1,2022-07-12 00:00:08.377
8378,14,2035,35,78,3,780,91,1,2022-07-12 00:00:08.378
8379,14,2128,159,35,3,780,65,0,2022-07-12 00:00:08.379
8380,14,2129,35,159,3,780,85,0,2022-07-12 00:00:08.380
8381,14,2172,78,159,3,780,85,0,2022-07-12 00:00:08.381
8382,14,2175,159,78,3,780,67,0,2022-07-12 00:00:08.382
8383,14,61,60,277,3,780,99,0,2022-07-12 00:00:08.383
8384,14,960,33,60,3,780,74,0,2022-07-12 00:00:08.384
8385,15,1083,153,34,3,780,105,1,2022-07-12 00:00:08.385
8386,15,1167,214,79,3,780,145,1,2022-07-12 00:00:08.386
8387,15,1228,154,244,3,780,165,1,2022-07-12 00:00:08.387
8388,15,1656,258,154,3,780,70,1,2022-07-12 00:00:08.388
8389,15,1843,207,262,3,780,80,1,2022-07-12 00:00:08.389
8390,15,2116,277,33,3,780,110,1,2022-07-12 00:00:08.390
8391,15,2181,252,236,3,780,95,0,2022-07-12 00:00:08.391
8392,15,27,75,129,3,780,60,0,2022-07-12 00:00:08.392
8393,15,28,129,75,3,780,55,0,2022-07-12 00:00:08.393
8394,15,2993,184,45,3,780,120,1,2022-07-12 00:00:08.394
8395,15,3230,45,147,3,780,130,1,2022-07-12 00:00:08.395
8396,15,340,202,264,3,780,80,1,2022-07-12 00:00:08.396
8397,15,425,244,173,3,780,145,0,2022-07-12 00:00:08.397
8398,15,514,153,261,3,780,75,0,2022-07-12 00:00:08.398
8399,15,521,268,175,3,780,60,0,2022-07-12 00:00:08.399
8400,15,661,175,209,3,780,120,1,2022-07-12 00:00:08.400
8401,15,778,258,79,3,780,145,1,2022-07-12 00:00:08.401
8402,15,842,79,197,3,780,120,0,2022-07-12 00:00:08.402
8403,15,877,264,253,3,780,85,1,2022-07-12 00:00:08.403
8404,15,993,264,217,3,780,70,1,2022-07-12 00:00:08.404
8405,16,2374,75,135,3,780,65,0,2022-07-12 00:00:08.405
8406,16,2380,135,19,3,780,121,0,2022-07-12 00:00:08.406
8407,16,2443,96,234,3,780,82,1,2022-07-12 00:00:08.407
8408,16,2820,131,135,3,780,74,0,2022-07-12 00:00:08.408
8409,16,2998,135,177,3,780,89,0,2022-07-12 00:00:08.409
8410,16,3053,96,85,3,780,116,0,2022-07-12 00:00:08.410
8411,17,1054,161,203,3,780,45,0,2022-07-12 00:00:08.411
8412,17,2901,60,177,3,780,114,0,2022-07-12 00:00:08.412
8413,3,474,154,35,3,781,316,1,2022-07-12 00:00:08.413
8414,8,345,216,16,3,781,134,1,2022-07-12 00:00:08.414
8415,9,529,203,128,3,781,34,0,2022-07-12 00:00:08.415
8416,12,6411,154,248,3,781,61,0,2022-07-12 00:00:08.416
8417,12,6442,154,204,3,781,162,0,2022-07-12 00:00:08.417
8418,13,336,154,79,3,781,145,0,2022-07-12 00:00:08.418
8419,13,681,159,208,3,781,153,0,2022-07-12 00:00:08.419
8420,6,5170,16,278,3,782,59,0,2022-07-12 00:00:08.420
8421,6,7329,285,16,3,782,68,0,2022-07-12 00:00:08.421
8422,12,6408,253,93,3,782,92,0,2022-07-12 00:00:08.422
8423,12,6643,79,230,3,782,69,1,2022-07-12 00:00:08.423
8424,12,7005,119,208,3,782,59,1,2022-07-12 00:00:08.424
8425,12,7048,136,79,3,782,90,0,2022-07-12 00:00:08.425
8426,14,1710,60,173,3,782,98,1,2022-07-12 00:00:08.426
8427,4,1805,80,135,3,783,62,1,2022-07-12 00:00:08.427
8428,6,7347,136,16,3,783,124,0,2022-07-12 00:00:08.428
8429,9,173,128,161,3,783,38,1,2022-07-12 00:00:08.429
8430,12,4445,33,197,3,783,137,0,2022-07-12 00:00:08.430
8431,12,4612,2,261,3,783,92,0,2022-07-12 00:00:08.431
8432,12,6337,114,79,3,783,57,1,2022-07-12 00:00:08.432
8433,12,6424,184,208,3,783,50,1,2022-07-12 00:00:08.433
8434,16,2075,2,135,3,783,119,0,2022-07-12 00:00:08.434
8435,6,5096,41,16,3,784,94,1,2022-07-12 00:00:08.435
8436,13,260,252,134,3,784,296,0,2022-07-12 00:00:08.436
8437,0,3678,112,197,3,785,65,0,2022-07-12 00:00:08.437
8438,1,1039,16,183,3,785,105,0,2022-07-12 00:00:08.438
8439,1,1145,80,44,3,785,205,0,2022-07-12 00:00:08.439
8440,1,1636,80,205,3,785,105,0,2022-07-12 00:00:08.440
8441,1,1705,80,197,3,785,135,0,2022-07-12 00:00:08.441
8442,1,1715,208,153,3,785,250,1,2022-07-12 00:00:08.442
8443,1,815,18,80,3,785,65,0,2022-07-12 00:00:08.443
8444,2,305,253,252,3,785,128,0,2022-07-12 00:00:08.444
8445,2,672,252,79,3,785,155,0,2022-07-12 00:00:08.445
8446,2,6,154,78,3,785,294,1,2022-07-12 00:00:08.446
8447,3,209,148,160,3,785,368,1,2022-07-12 00:00:08.447
8448,4,1088,135,85,3,785,164,0,2022-07-12 00:00:08.448
8449,4,298,79,135,3,785,138,1,2022-07-12 00:00:08.449
8450,4,576,96,241,3,785,190,1,2022-07-12 00:00:08.450
8451,5,1160,243,261,3,785,112,0,2022-07-12 00:00:08.451
8452,5,1238,18,16,3,785,132,1,2022-07-12 00:00:08.452
8453,5,1595,111,261,3,785,94,1,2022-07-12 00:00:08.453
8454,5,1604,264,261,3,785,108,0,2022-07-12 00:00:08.454
8455,5,1864,197,78,3,785,141,0,2022-07-12 00:00:08.455
8456,5,2056,202,261,3,785,100,1,2022-07-12 00:00:08.456
8457,5,2490,197,16,3,785,153,0,2022-07-12 00:00:08.457
8458,5,2623,197,173,3,785,190,1,2022-07-12 00:00:08.458
8459,6,5358,16,273,3,785,125,1,2022-07-12 00:00:08.459
8460,8,850,97,173,3,785,65,0,2022-07-12 00:00:08.460
8461,10,3213,162,80,3,785,80,1,2022-07-12 00:00:08.461
8462,10,3610,27,183,3,785,110,0,2022-07-12 00:00:08.462
8463,10,3747,216,208,3,785,145,1,2022-07-12 00:00:08.463
8464,10,4121,208,278,3,785,115,1,2022-07-12 00:00:08.464
8465,10,4378,33,159,3,785,130,1,2022-07-12 00:00:08.465
8466,10,4514,148,78,3,785,85,1,2022-07-12 00:00:08.466
8467,12,4492,114,261,3,785,56,0,2022-07-12 00:00:08.467
8468,12,4627,127,261,3,785,77,1,2022-07-12 00:00:08.468
8469,12,4647,122,261,3,785,85,1,2022-07-12 00:00:08.469
8470,12,4658,40,261,3,785,77,1,2022-07-12 00:00:08.470
8471,12,4830,196,261,3,785,82,1,2022-07-12 00:00:08.471
8472,12,6520,208,171,3,785,60,0,2022-07-12 00:00:08.472
8473,12,6995,208,109,3,785,51,1,2022-07-12 00:00:08.473
8474,13,472,208,61,3,785,76,0,2022-07-12 00:00:08.474
8475,13,614,208,78,3,785,105,0,2022-07-12 00:00:08.475
8476,13,682,208,159,3,785,132,1,2022-07-12 00:00:08.476
8477,14,1103,60,80,3,785,172,1,2022-07-12 00:00:08.477
8478,14,1179,60,135,3,785,167,0,2022-07-12 00:00:08.478
8479,14,1277,139,216,3,785,104,1,2022-07-12 00:00:08.479
8480,14,1670,104,60,3,785,118,0,2022-07-12 00:00:08.480
8481,14,1712,60,78,3,785,74,0,2022-07-12 00:00:08.481
8482,14,1909,159,60,3,785,122,0,2022-07-12 00:00:08.482
8483,14,374,60,148,3,785,119,1,2022-07-12 00:00:08.483
8484,14,714,80,216,3,785,189,1,2022-07-12 00:00:08.484
8485,14,846,60,216,3,785,101,1,2022-07-12 00:00:08.485
8486,15,1069,61,173,3,785,135,1,2022-07-12 00:00:08.486
8487,15,1122,153,45,3,785,270,1,2022-07-12 00:00:08.487
8488,15,1306,2,153,3,785,95,0,2022-07-12 00:00:08.488
8489,15,1557,217,258,3,785,115,1,2022-07-12 00:00:08.489
8490,15,1566,75,172,3,785,85,1,2022-07-12 00:00:08.490
8491,15,1615,153,175,3,785,215,1,2022-07-12 00:00:08.491
8492,15,174,262,79,3,785,140,0,2022-07-12 00:00:08.492
8493,15,2006,221,216,3,785,75,1,2022-07-12 00:00:08.493
8494,15,2012,44,217,3,785,80,1,2022-07-12 00:00:08.494
8495,15,242,173,221,3,785,135,1,2022-07-12 00:00:08.495
8496,15,2855,153,155,3,785,120,1,2022-07-12 00:00:08.496
8497,15,3138,79,243,3,785,145,0,2022-07-12 00:00:08.497
8498,15,3839,253,217,3,785,115,1,2022-07-12 00:00:08.498
8499,15,389,198,33,3,785,85,0,2022-07-12 00:00:08.499
8500,15,489,221,173,3,785,140,1,2022-07-12 00:00:08.500
8501,15,546,205,79,3,785,100,1,2022-07-12 00:00:08.501
8502,15,780,268,173,3,785,140,1,2022-07-12 00:00:08.502
8503,15,899,202,79,3,785,140,1,2022-07-12 00:00:08.503
8504,15,945,233,217,3,785,305,1,2022-07-12 00:00:08.504
8505,16,2174,135,223,3,785,86,0,2022-07-12 00:00:08.505
8506,16,2499,135,2,3,785,130,0,2022-07-12 00:00:08.506
8507,16,2811,135,190,3,785,75,0,2022-07-12 00:00:08.507
8508,16,5896,208,152,3,785,53,1,2022-07-12 00:00:08.508
8509,16,5911,208,218,3,785,49,1,2022-07-12 00:00:08.509
8510,16,5928,208,157,3,785,71,0,2022-07-12 00:00:08.510
8511,17,1026,128,150,3,785,40,0,2022-07-12 00:00:08.511
8512,17,2664,244,60,3,785,157,0,2022-07-12 00:00:08.512
8513,5,1274,117,197,3,786,70,0,2022-07-12 00:00:08.513
8514,12,6340,208,19,3,786,105,1,2022-07-12 00:00:08.514
8515,12,6444,154,263,3,786,56,1,2022-07-12 00:00:08.515
8516,16,5925,107,208,3,786,96,1,2022-07-12 00:00:08.516
8517,12,6389,253,236,3,787,54,0,2022-07-12 00:00:08.517
8518,13,896,208,134,3,787,119,0,2022-07-12 00:00:08.518
8519,16,5912,43,208,3,787,117,0,2022-07-12 00:00:08.519
8520,0,3879,16,109,3,788,95,1,2022-07-12 00:00:08.520
8521,5,1473,184,197,3,788,80,0,2022-07-12 00:00:08.521
8522,6,5100,132,16,3,788,70,0,2022-07-12 00:00:08.522
8523,12,6654,279,208,3,788,113,0,2022-07-12 00:00:08.523
8524,12,7050,110,79,3,788,92,1,2022-07-12 00:00:08.524
8525,3,136,241,148,3,789,162,0,2022-07-12 00:00:08.525
8526,6,5448,180,16,3,789,76,0,2022-07-12 00:00:08.526
8527,8,177,16,241,3,789,93,0,2022-07-12 00:00:08.527
8528,12,6888,91,208,3,789,177,1,2022-07-12 00:00:08.528
8529,16,5957,208,117,3,789,53,1,2022-07-12 00:00:08.529
8530,0,3844,197,61,3,790,110,0,2022-07-12 00:00:08.530
8531,1,1228,280,208,3,790,200,0,2022-07-12 00:00:08.531
8532,1,1279,80,217,3,790,160,0,2022-07-12 00:00:08.532
8533,1,1428,260,148,3,790,250,0,2022-07-12 00:00:08.533
8534,1,1946,183,277,3,790,60,0,2022-07-12 00:00:08.534
8535,1,2036,65,80,3,790,110,0,2022-07-12 00:00:08.535
8536,1,633,260,80,3,790,310,0,2022-07-12 00:00:08.536
8537,2,605,153,252,3,790,164,0,2022-07-12 00:00:08.537
8538,3,1062,18,148,3,790,220,0,2022-07-12 00:00:08.538
8539,4,17,96,154,3,790,355,1,2022-07-12 00:00:08.539
8540,4,38,135,96,3,790,210,1,2022-07-12 00:00:08.540
8541,4,427,243,96,3,790,307,1,2022-07-12 00:00:08.541
8542,5,1293,223,16,3,790,75,1,2022-07-12 00:00:08.542
8543,5,1916,79,16,3,790,174,1,2022-07-12 00:00:08.543
8544,5,2204,154,261,3,790,114,0,2022-07-12 00:00:08.544
8545,5,2244,197,184,3,790,71,0,2022-07-12 00:00:08.545
8546,5,248,243,85,3,790,265,0,2022-07-12 00:00:08.546
8547,5,315,16,172,3,790,130,0,2022-07-12 00:00:08.547
8548,5,349,2,16,3,790,179,0,2022-07-12 00:00:08.548
8549,5,690,60,16,3,790,85,0,2022-07-12 00:00:08.549
8550,6,5032,16,70,3,790,43,1,2022-07-12 00:00:08.550
8551,6,7327,16,87,3,790,62,0,2022-07-12 00:00:08.551
8552,7,413,79,154,3,790,142,0,2022-07-12 00:00:08.552
8553,7,561,79,243,3,790,137,0,2022-07-12 00:00:08.553
8554,7,857,79,217,3,790,108,1,2022-07-12 00:00:08.554
8555,9,16,128,243,3,790,325,1,2022-07-12 00:00:08.555
8556,10,3070,243,154,3,790,45,0,2022-07-12 00:00:08.556
8557,10,3201,80,52,3,790,110,1,2022-07-12 00:00:08.557
8558,10,3399,80,157,3,790,125,1,2022-07-12 00:00:08.558
8559,10,3941,172,208,3,790,95,0,2022-07-12 00:00:08.559
8560,10,4071,208,290,3,790,105,0,2022-07-12 00:00:08.560
8561,10,4315,58,208,3,790,95,1,2022-07-12 00:00:08.561
8562,10,4319,208,132,3,790,105,0,2022-07-12 00:00:08.562
8563,10,4594,233,159,3,790,95,1,2022-07-12 00:00:08.563
8564,12,4503,197,29,3,790,80,1,2022-07-12 00:00:08.564
8565,12,4678,44,261,3,790,110,0,2022-07-12 00:00:08.565
8566,12,4720,197,112,3,790,75,0,2022-07-12 00:00:08.566
8567,12,4731,179,261,3,790,104,0,2022-07-12 00:00:08.567
8568,12,6250,214,232,3,790,38,1,2022-07-12 00:00:08.568
8569,13,107,208,154,3,790,276,0,2022-07-12 00:00:08.569
8570,13,242,208,228,3,790,136,0,2022-07-12 00:00:08.570
8571,13,560,253,261,3,790,112,0,2022-07-12 00:00:08.571
8572,14,1206,217,216,3,790,266,0,2022-07-12 00:00:08.572
8573,14,1286,198,216,3,790,159,1,2022-07-12 00:00:08.573
8574,14,156,217,268,3,790,173,0,2022-07-12 00:00:08.574
8575,14,351,217,197,3,790,186,0,2022-07-12 00:00:08.575
8576,14,944,60,58,3,790,100,1,2022-07-12 00:00:08.576
8577,15,11,268,243,3,790,240,1,2022-07-12 00:00:08.577
8578,15,1268,153,243,3,790,65,0,2022-07-12 00:00:08.578
8579,15,130,154,202,3,790,75,0,2022-07-12 00:00:08.579
8580,15,1381,85,175,3,790,65,1,2022-07-12 00:00:08.580
8581,15,1392,44,202,3,790,70,0,2022-07-12 00:00:08.581
8582,15,1451,154,217,3,790,75,1,2022-07-12 00:00:08.582
8583,15,1715,202,154,3,790,70,1,2022-07-12 00:00:08.583
8584,15,2379,262,214,3,790,90,0,2022-07-12 00:00:08.584
8585,15,3150,45,173,3,790,145,1,2022-07-12 00:00:08.585
8586,15,3252,261,252,3,790,130,0,2022-07-12 00:00:08.586
8587,15,368,216,79,3,790,280,1,2022-07-12 00:00:08.587
8588,15,3814,173,241,3,790,50,1,2022-07-12 00:00:08.588
8589,15,461,216,147,3,790,150,1,2022-07-12 00:00:08.589
8590,15,667,147,45,3,790,110,1,2022-07-12 00:00:08.590
8591,15,693,217,202,3,790,125,1,2022-07-12 00:00:08.591
8592,15,705,279,79,3,790,110,1,2022-07-12 00:00:08.592
8593,15,771,45,153,3,790,330,1,2022-07-12 00:00:08.593
8594,15,823,262,252,3,790,110,1,2022-07-12 00:00:08.594
8595,15,978,175,253,3,790,300,1,2022-07-12 00:00:08.595
8596,16,2154,155,135,3,790,92,0,2022-07-12 00:00:08.596
8597,16,2495,27,135,3,790,110,0,2022-07-12 00:00:08.597
8598,16,2621,251,58,3,790,65,0,2022-07-12 00:00:08.598
8599,16,3120,135,162,3,790,76,0,2022-07-12 00:00:08.599
8600,17,2677,60,251,3,790,88,0,2022-07-12 00:00:08.600
8601,17,2823,217,280,3,790,56,0,2022-07-12 00:00:08.601
8602,17,2878,217,91,3,790,75,0,2022-07-12 00:00:08.602
8603,17,2888,217,18,3,790,133,0,2022-07-12 00:00:08.603
8604,17,2905,217,114,3,790,122,0,2022-07-12 00:00:08.604
8605,17,7237,208,84,3,790,72,1,2022-07-12 00:00:08.605
8606,8,38,16,175,3,791,111,0,2022-07-12 00:00:08.606
8607,13,734,208,221,3,791,87,0,2022-07-12 00:00:08.607
8608,6,5574,48,16,3,792,116,1,2022-07-12 00:00:08.608
8609,8,1400,238,173,3,792,173,1,2022-07-12 00:00:08.609
8610,12,6234,80,154,3,792,205,1,2022-07-12 00:00:08.610
8611,12,6735,196,79,3,792,112,0,2022-07-12 00:00:08.611
8612,13,247,153,79,3,792,114,0,2022-07-12 00:00:08.612
8613,13,31,154,134,3,792,293,0,2022-07-12 00:00:08.613
8614,13,350,208,234,3,792,119,0,2022-07-12 00:00:08.614
8615,13,432,208,60,3,792,114,0,2022-07-12 00:00:08.615
8616,13,646,208,96,3,792,141,0,2022-07-12 00:00:08.616
8617,13,732,208,147,3,792,147,0,2022-07-12 00:00:08.617
8618,13,760,253,208,3,792,253,0,2022-07-12 00:00:08.618
8619,5,1263,16,184,3,793,121,0,2022-07-12 00:00:08.619
8620,8,1454,130,213,3,793,174,1,2022-07-12 00:00:08.620
8621,13,128,208,216,3,793,131,1,2022-07-12 00:00:08.621
8622,13,728,208,35,3,793,136,1,2022-07-12 00:00:08.622
8623,16,5940,238,208,3,793,121,1,2022-07-12 00:00:08.623
8624,3,282,160,153,3,794,67,0,2022-07-12 00:00:08.624
8625,5,305,34,261,3,794,67,0,2022-07-12 00:00:08.625
8626,6,5309,174,16,3,794,131,1,2022-07-12 00:00:08.626
8627,8,355,159,16,3,794,155,0,2022-07-12 00:00:08.627
8628,13,55,214,253,3,794,108,0,2022-07-12 00:00:08.628
8629,17,7280,208,42,3,794,116,1,2022-07-12 00:00:08.629
8630,0,4201,16,74,3,795,80,0,2022-07-12 00:00:08.630
8631,1,1091,268,80,3,795,115,0,2022-07-12 00:00:08.631
8632,1,1311,16,80,3,795,145,0,2022-07-12 00:00:08.632
8633,1,1330,80,178,3,795,95,1,2022-07-12 00:00:08.633
8634,1,1649,80,207,3,795,190,1,2022-07-12 00:00:08.634
8635,1,2058,80,260,3,795,265,1,2022-07-12 00:00:08.635
8636,1,2282,253,80,3,795,210,1,2022-07-12 00:00:08.636
8637,1,370,208,159,3,795,125,1,2022-07-12 00:00:08.637
8638,1,481,79,80,3,795,115,0,2022-07-12 00:00:08.638
8639,1,499,22,80,3,795,250,0,2022-07-12 00:00:08.639
8640,1,745,159,80,3,795,250,1,2022-07-12 00:00:08.640
8641,2,37,197,252,3,795,220,0,2022-07-12 00:00:08.641
8642,2,76,149,252,3,795,134,1,2022-07-12 00:00:08.642
8643,3,461,35,241,3,795,212,1,2022-07-12 00:00:08.643
8644,3,505,96,104,3,795,176,1,2022-07-12 00:00:08.644
8645,3,83,148,252,3,795,374,1,2022-07-12 00:00:08.645
8646,4,146,135,208,3,795,153,0,2022-07-12 00:00:08.646
8647,4,1581,252,14,3,795,219,1,2022-07-12 00:00:08.647
8648,4,1757,135,16,3,795,121,0,2022-07-12 00:00:08.648
8649,4,206,135,277,3,795,125,1,2022-07-12 00:00:08.649
8650,4,482,135,35,3,795,218,1,2022-07-12 00:00:08.650
8651,5,1222,236,261,3,795,83,0,2022-07-12 00:00:08.651
8652,5,1482,145,261,3,795,63,0,2022-07-12 00:00:08.652
8653,5,2029,197,277,3,795,189,0,2022-07-12 00:00:08.653
8654,5,2110,80,16,3,795,121,1,2022-07-12 00:00:08.654
8655,5,2774,197,177,3,795,122,0,2022-07-12 00:00:08.655
8656,6,7395,216,71,3,795,116,1,2022-07-12 00:00:08.656
8657,8,939,147,16,3,795,75,0,2022-07-12 00:00:08.657
8658,10,2705,80,239,3,795,95,0,2022-07-12 00:00:08.658
8659,10,2806,80,120,3,795,145,0,2022-07-12 00:00:08.659
8660,10,2855,80,129,3,795,70,0,2022-07-12 00:00:08.660
8661,10,3003,79,154,3,795,150,0,2022-07-12 00:00:08.661
8662,10,3374,71,80,3,795,165,1,2022-07-12 00:00:08.662
8663,10,3809,2,208,3,795,160,1,2022-07-12 00:00:08.663
8664,10,3994,240,208,3,795,75,0,2022-07-12 00:00:08.664
